control_id,screen,control,intended_behavior,implementation_target,persisted_data,required_permission,offline_behavior,error_behavior,verification_test,status
AGENT-006,Agent console,PERM-P4 vocabulary technically unavailable in this target,"`PERM-P4 vocabulary technically unavailable in this target` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `PERM-P4 vocabulary technically unavailable in this target`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `PERM-P4 vocabulary technically unavailable in this target`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `PERM-P4 vocabulary technically unavailable in this target`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-006: exercise the valid `PERM-P4 vocabulary technically unavailable in this target` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-007,Agent console,PERM-P5 prohibited,"`PERM-P5 prohibited` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `PERM-P5 prohibited`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `PERM-P5 prohibited`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `PERM-P5 prohibited`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-007: exercise the valid `PERM-P5 prohibited` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-008,Agent console,AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings,"`AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-008: exercise the valid `AGT-05 and AGT-06 locked P0 plus per-agent personal ceilings` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-009,Agent console,No self-activation recursion or hidden retry,"`No self-activation recursion or hidden retry` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `No self-activation recursion or hidden retry`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `No self-activation recursion or hidden retry`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `No self-activation recursion or hidden retry`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-009: exercise the valid `No self-activation recursion or hidden retry` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-010,Agent console,Bounded tools time cost and concurrency,"`Bounded tools time cost and concurrency` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `Bounded tools time cost and concurrency`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `Bounded tools time cost and concurrency`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Bounded tools time cost and concurrency`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-010: exercise the valid `Bounded tools time cost and concurrency` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-011,Agent console,Visible Stop Kill and independent audit,"`Visible Stop Kill and independent audit` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `Visible Stop Kill and independent audit`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `Visible Stop Kill and independent audit`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Visible Stop Kill and independent audit`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-011: exercise the valid `Visible Stop Kill and independent audit` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AGENT-012,Agent console,Automatic return to P0,"`Automatic return to P0` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.","ORBIT agent registry, permission broker and kill service","For `Automatic return to P0`: charter/hash, bounded permission, invocation count, terminal state and content-free receipt.",PERM-P0 Disabled by default; only exact per-agent P1/P2 one-run contract where available,"For `Automatic return to P0`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Automatic return to P0`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AGENT-012: exercise the valid `Automatic return to P0` path and inspect its state; then run permission/mode/data/output/router escalation, AGT-05/06 P1/P2, P3/P4/P5, recursion, retry, timeout and child-agent fixture. Required result: request denied or one bounded run returns to P0; zero hidden retry, delegation, destination or residual temporary state. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-001,Hermes and AI,Server-side secret handling,"`Server-side secret handling` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Server-side secret handling`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Server-side secret handling`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Server-side secret handling`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-001: exercise the valid `Server-side secret handling` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-002,Hermes and AI,Authenticated health check,"`Authenticated health check` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Authenticated health check`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Authenticated health check`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Authenticated health check`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-002: exercise the valid `Authenticated health check` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-003,Hermes and AI,Capability discovery,"`Capability discovery` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Capability discovery`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Capability discovery`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Capability discovery`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-003: exercise the valid `Capability discovery` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-004,Hermes and AI,Model discovery,"`Model discovery` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Model discovery`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Model discovery`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Model discovery`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-004: exercise the valid `Model discovery` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-005,Hermes and AI,Session support,"`Session support` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Session support`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Session support`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Session support`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-005: exercise the valid `Session support` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-006,Hermes and AI,Genuine incremental streaming,"`Genuine incremental streaming` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Genuine incremental streaming`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Genuine incremental streaming`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Genuine incremental streaming`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-006: exercise the valid `Genuine incremental streaming` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-007,Hermes and AI,Cancellation propagation,"`Cancellation propagation` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Cancellation propagation`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Cancellation propagation`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Cancellation propagation`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-007: exercise the valid `Cancellation propagation` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-008,Hermes and AI,Terminal-state accuracy,"`Terminal-state accuracy` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Terminal-state accuracy`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Terminal-state accuracy`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Terminal-state accuracy`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-008: exercise the valid `Terminal-state accuracy` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-009,Hermes and AI,No canned production response,"`No canned production response` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `No canned production response`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `No canned production response`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `No canned production response`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-009: exercise the valid `No canned production response` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-010,Hermes and AI,No fake citation or tool event,"`No fake citation or tool event` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `No fake citation or tool event`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `No fake citation or tool event`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `No fake citation or tool event`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-010: exercise the valid `No fake citation or tool event` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-011,Hermes and AI,Provider-neutral adapter,"`Provider-neutral adapter` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Provider-neutral adapter`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Provider-neutral adapter`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Provider-neutral adapter`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-011: exercise the valid `Provider-neutral adapter` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
AI-012,Hermes and AI,Truthful limited state,"`Truthful limited state` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",provider-neutral authenticated backend adapter,For `Truthful limited state`: secret-free provider health/capability/model/session/stream/cancel terminal receipt.,server-side provider access only after owner consent and data admission,"For `Truthful limited state`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Truthful limited state`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","AI-012: exercise the valid `Truthful limited state` path and inspect its state; then run missing provider, bad secret, forged capability, canned response, stream reorder, cancel, timeout and tool-event fixture. Required result: truthful unavailable/failed/canceled/completed state; cancellation stops server work and no fabricated event appears. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-001,Capabilities and mastery,Four-level chain,"`Four-level chain` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Four-level chain`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Four-level chain`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Four-level chain`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-001: exercise the valid `Four-level chain` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-002,Capabilities and mastery,Evidence eligibility,"`Evidence eligibility` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Evidence eligibility`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Evidence eligibility`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Evidence eligibility`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-002: exercise the valid `Evidence eligibility` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-003,Capabilities and mastery,Preloaded and system-generated synthetic evidence excluded,"`Preloaded and system-generated synthetic evidence excluded` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Preloaded and system-generated synthetic evidence excluded`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Preloaded and system-generated synthetic evidence excluded`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Preloaded and system-generated synthetic evidence excluded`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-003: exercise the valid `Preloaded and system-generated synthetic evidence excluded` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-004,Capabilities and mastery,Named-human review policy,"`Named-human review policy` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Named-human review policy`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Named-human review policy`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Named-human review policy`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-004: exercise the valid `Named-human review policy` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-005,Capabilities and mastery,No clinical competence milestone credential or authority claim,"`No clinical competence milestone credential or authority claim` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `No clinical competence milestone credential or authority claim`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `No clinical competence milestone credential or authority claim`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `No clinical competence milestone credential or authority claim`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-005: exercise the valid `No clinical competence milestone credential or authority claim` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-006,Capabilities and mastery,Correction recomputation,"`Correction recomputation` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Correction recomputation`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Correction recomputation`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Correction recomputation`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-006: exercise the valid `Correction recomputation` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-007,Capabilities and mastery,Capstone requirements,"`Capstone requirements` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Capstone requirements`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Capstone requirements`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Capstone requirements`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-007: exercise the valid `Capstone requirements` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
CAP-008,Capabilities and mastery,Badge unlocks no permission,"`Badge unlocks no permission` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",internal nonclinical capability evidence ledger,"For `Badge unlocks no permission`: eligible evidence hash, independent domain mapping, contributions, review, expiry and tombstone.",authenticated owner plus named scope-matched human process review,"For `Badge unlocks no permission`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Badge unlocks no permission`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","CAP-008: exercise the valid `Badge unlocks no permission` path and inspect its state; then run starter/system/private-life/formal-evaluation/reused-artifact/failed-critical-control evidence fixture. Required result: ineligible or reused evidence earns zero progress; no badge changes permission or asserts competence/credential. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
A11Y-001,Accessibility and human design,Keyboard operation,"`Keyboard operation` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",accessible local user interface and degraded Markdown path,For `Keyboard operation`: only user accessibility preferences and content-free conformance receipt.,authenticated owner; no AI permission required,"For `Keyboard operation`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Keyboard operation`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","A11Y-001: exercise the valid `Keyboard operation` path and inspect its state; then run keyboard-only, screen-reader, focus, contrast, zoom/reflow, reduced-motion and error-language fixture. Required result: same task remains operable or a visible blocker is recorded; no hidden/no-op control. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
A11Y-002,Accessibility and human design,Screen-reader labels,"`Screen-reader labels` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",accessible local user interface and degraded Markdown path,For `Screen-reader labels`: only user accessibility preferences and content-free conformance receipt.,authenticated owner; no AI permission required,"For `Screen-reader labels`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Screen-reader labels`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","A11Y-002: exercise the valid `Screen-reader labels` path and inspect its state; then run keyboard-only, screen-reader, focus, contrast, zoom/reflow, reduced-motion and error-language fixture. Required result: same task remains operable or a visible blocker is recorded; no hidden/no-op control. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
A11Y-003,Accessibility and human design,Visible focus,"`Visible focus` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",accessible local user interface and degraded Markdown path,For `Visible focus`: only user accessibility preferences and content-free conformance receipt.,authenticated owner; no AI permission required,"For `Visible focus`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Visible focus`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","A11Y-003: exercise the valid `Visible focus` path and inspect its state; then run keyboard-only, screen-reader, focus, contrast, zoom/reflow, reduced-motion and error-language fixture. Required result: same task remains operable or a visible blocker is recorded; no hidden/no-op control. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
A11Y-004,Accessibility and human design,Noncolor status,"`Noncolor status` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",accessible local user interface and degraded Markdown path,For `Noncolor status`: only user accessibility preferences and content-free conformance receipt.,authenticated owner; no AI permission required,"For `Noncolor status`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Noncolor status`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","A11Y-004: exercise the valid `Noncolor status` path and inspect its state; then run keyboard-only, screen-reader, focus, contrast, zoom/reflow, reduced-motion and error-language fixture. Required result: same task remains operable or a visible blocker is recorded; no hidden/no-op control. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
A11Y-005,Accessibility and human design,Contrast,"`Contrast` must produce its named observable state under the ROUNDS Trust Shield; it grants no clinical, professional or institutional authority.",accessible local user interface and degraded Markdown path,For `Contrast`: only user accessibility preferences and content-free conformance receipt.,authenticated owner; no AI permission required,"For `Contrast`, execute the local path; if a genuine backend/source is required but absent, show that exact unavailable state and the manual route without simulation.","For `Contrast`, fail closed with no unsafe retry, preserve or atomically restore the prior valid state, and emit only a content-free recovery receipt.","A11Y-005: exercise the valid `Contrast` path and inspect its state; then run keyboard-only, screen-reader, focus, contrast, zoom/reflow, reduced-motion and error-language fixture. Required result: same task remains operable or a visible blocker is recorded; no hidden/no-op control. Capture executable trace, state/database or zero-residue inspection, restart/replay result where applicable, and evidence path.",Not Run
