control_id,screen,control,intended_behavior,implementation_target,persisted_data,required_permission,offline_behavior,error_behavior,verification_test,status
AI-004,Hermes and AI,Model discovery,"Implement Model discovery with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-005,Hermes and AI,Session support,"Implement Session support with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-006,Hermes and AI,Genuine incremental streaming,"Implement Genuine incremental streaming with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-007,Hermes and AI,Cancellation propagation,"Implement Cancellation propagation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-008,Hermes and AI,Terminal-state accuracy,"Implement Terminal-state accuracy with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-009,Hermes and AI,No canned production response,"Implement No canned production response with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-010,Hermes and AI,No fake citation or tool event,"Implement No fake citation or tool event with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-011,Hermes and AI,Provider-neutral adapter,"Implement Provider-neutral adapter with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-012,Hermes and AI,Truthful limited state,"Implement Truthful limited state with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-001,Capabilities and mastery,Four-level chain,"Implement Four-level chain with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-002,Capabilities and mastery,Evidence eligibility,"Implement Evidence eligibility with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-003,Capabilities and mastery,Synthetic evidence excluded,"Implement Synthetic evidence excluded with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-004,Capabilities and mastery,Named-human review policy,"Implement Named-human review policy with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-005,Capabilities and mastery,No credential claim,"Implement No credential claim with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-006,Capabilities and mastery,Correction recomputation,"Implement Correction recomputation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-007,Capabilities and mastery,Capstone requirements,"Implement Capstone requirements with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
CAP-008,Capabilities and mastery,Badge unlocks no permission,"Implement Badge unlocks no permission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned cap service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise CAP-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-001,Accessibility and human design,Keyboard operation,"Implement Keyboard operation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-002,Accessibility and human design,Screen-reader labels,"Implement Screen-reader labels with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-003,Accessibility and human design,Visible focus,"Implement Visible focus with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-004,Accessibility and human design,Noncolor status,"Implement Noncolor status with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-005,Accessibility and human design,Contrast,"Implement Contrast with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-006,Accessibility and human design,Zoom and reflow,"Implement Zoom and reflow with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-007,Accessibility and human design,Reduced motion,"Implement Reduced motion with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-008,Accessibility and human design,Plain-language errors,"Implement Plain-language errors with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-009,Accessibility and human design,Markdown degraded mode,"Implement Markdown degraded mode with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
A11Y-010,Accessibility and human design,Anti-slop human review,"Implement Anti-slop human review with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned a11y service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise A11Y-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-001,Recovery,Pause All,"Implement Pause All with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-002,Recovery,Safe Reset,"Implement Safe Reset with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-003,Recovery,Backup,"Implement Backup with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-004,Recovery,Restore,"Implement Restore with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-005,Recovery,Update,"Implement Update with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-006,Recovery,Rollback,"Implement Rollback with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-007,Recovery,BREATHE-only removal,"Implement BREATHE-only removal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
REC-008,Recovery,Full uninstall,"Implement Full uninstall with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned rec service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise REC-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PKG-001,Packaging,Locked dependencies and licenses,"Implement Locked dependencies and licenses with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pkg service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PKG-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PKG-002,Packaging,Migrations and seed,"Implement Migrations and seed with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pkg service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PKG-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PKG-003,Packaging,Cross-platform launchers,"Implement Cross-platform launchers with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pkg service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PKG-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PKG-004,Packaging,Manifest and checksums,"Implement Manifest and checksums with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pkg service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PKG-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PKG-005,Packaging,Clean-install diagnostics,"Implement Clean-install diagnostics with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pkg service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PKG-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
